ID,Typ,Artikelnummer,Name,Veröffentlicht,Ist hervorgehoben?,Sichtbarkeit im Katalog,Kurzbeschreibung,Beschreibung,"Datum, an dem Angebotspreis beginnt","Datum, an dem Angebotspreis endet",Steuerstatus,Steuerklasse,Vorrätig?,Lager,Geringe Lagermenge,Lieferrückstande erlaubt?,Nur einzeln verkaufen?,Gewicht (kg),Länge (cm),Breite (cm),Höhe (cm),Kundenbewertungen erlauben?,Hinweis zum Kauf,Angebotspreis,Regulärer Preis,Kategorien,Schlagwörter,Versandklasse,Bilder,Downloadlimit,Ablauftage des Downloads,Übergeordnetes Produkt,Gruppierte Produkte,Zusatzverkäufe,Cross-Sells (Querverkäufe),Externe URL,Button-Text,Position,Attribut 1 Name,Attribut 1 Wert(e),Attribut 1 Sichtbar,Attribut 1 Global,Attribut 2 Name,Attribut 2 Wert(e),Attribut 2 Sichtbar,Attribut 2 Global,Attribut 3 Name,Attribut 3 Wert(e),Attribut 3 Sichtbar,Attribut 3 Global,Attribut 4 Name,Attribut 4 Wert(e),Attribut 4 Sichtbar,Attribut 4 Global
44283,simple,O-HUSAMXXXA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Ascend Mate",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44284,simple,O-HUSAMXXXA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Ascend Mate",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44285,simple,O-HUSAP6XXA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Ascend P6",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44286,simple,O-HUSAP6XXA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Ascend P6",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44287,simple,O-HUSAP7MXA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Ascend P7 mini",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44288,simple,O-HUSAP7MXA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Ascend P7 mini",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44289,simple,O-HUSAP7XXA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Ascend P7",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44290,simple,O-HUSAP7XXA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Ascend P7",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44291,simple,O-HUSGN6PXA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Google Nexus 6P",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44292,simple,O-HUSGN6PXA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Google Nexus 6P",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44293,simple,O-HUSHH10LA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Honor 10 Lite",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44294,simple,O-HUSHH10LA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Honor 10 Lite",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44295,simple,O-HUSHH10XA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Honor 10",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44296,simple,O-HUSHH10XA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Honor 10",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44297,simple,O-HUSHH20LA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Honor 20 Lite",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44298,simple,O-HUSHH20LA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Honor 20 Lite",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44299,simple,O-HUSHH20PA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Honor 20 Pro",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44300,simple,O-HUSHH20PA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Honor 20 Pro",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44301,simple,O-HUSHH20XA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Honor 20",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44302,simple,O-HUSHH20XA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Honor 20",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44303,simple,O-HUSHH6XXA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Honor 6x",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44304,simple,O-HUSHH6XXA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Honor 6x",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44305,simple,O-HUSHH7XXA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Honor 7",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44306,simple,O-HUSHH7XXA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Honor 7",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44307,simple,O-HUSHH8XXA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Honor 8",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44308,simple,O-HUSHH8XXA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Honor 8",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
44309,simple,O-HUSHH9LXA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Honor 9 Lite","Analysen, Artikelliste > Smartphone > Huawei > Honor 9 Lite",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44310,simple,O-HUSHH9LXA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Honor 9 Lite","Analysen, Artikelliste > Smartphone > Huawei > Honor 9 Lite",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44311,simple,O-HUSHH9XXA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Honor 9","Analysen, Artikelliste > Smartphone > Huawei > Honor 9",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44312,simple,O-HUSHH9XXA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Honor 9","Analysen, Artikelliste > Smartphone > Huawei > Honor 9",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44313,simple,O-HUSHHN5XA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Honor 5x","Analysen, Artikelliste > Smartphone > Huawei > Honor 5x",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44314,simple,O-HUSHHN5XA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Honor 5x","Analysen, Artikelliste > Smartphone > Huawei > Honor 5x",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44315,simple,O-HUSHHV2XA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Honor View 20","Analysen, Artikelliste > Smartphone > Huawei > Honor View 20",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44316,simple,O-HUSHHV2XA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Honor View 20","Analysen, Artikelliste > Smartphone > Huawei > Honor View 20",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44317,simple,O-HUSHM10LA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Mate 10 Lite","Analysen, Artikelliste > Smartphone > Huawei > Mate 10 Lite",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44318,simple,O-HUSHM10LA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Mate 10 Lite","Analysen, Artikelliste > Smartphone > Huawei > Mate 10 Lite",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44319,simple,O-HUSHM10PA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Mate 10 Pro","Analysen, Artikelliste > Smartphone > Huawei > Mate 10 Pro",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44320,simple,O-HUSHM10PA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Mate 10 Pro","Analysen, Artikelliste > Smartphone > Huawei > Mate 10 Pro",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44321,simple,O-HUSHM10XA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Mate 10","Analysen, Artikelliste > Smartphone > Huawei > Mate 10",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44322,simple,O-HUSHM10XA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Mate 10","Analysen, Artikelliste > Smartphone > Huawei > Mate 10",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44323,simple,O-HUSHM20LA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Mate 20 Lite","Analysen, Artikelliste > Smartphone > Huawei > Mate 20 Lite",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44324,simple,O-HUSHM20LA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Mate 20 Lite","Analysen, Artikelliste > Smartphone > Huawei > Mate 20 Lite",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44325,simple,O-HUSHM20PA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Mate 20 Pro","Analysen, Artikelliste > Smartphone > Huawei > Mate 20 Pro",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44326,simple,O-HUSHM20PA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Mate 20 Pro","Analysen, Artikelliste > Smartphone > Huawei > Mate 20 Pro",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44327,simple,O-HUSHM20XA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Mate 20","Analysen, Artikelliste > Smartphone > Huawei > Mate 20",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44328,simple,O-HUSHM20XA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Mate 20","Analysen, Artikelliste > Smartphone > Huawei > Mate 20",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44329,simple,O-HUSHM9XXA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Huawei > Mate 9","Analysen, Artikelliste > Smartphone > Huawei > Mate 9",,,,,,,,,,,0,,,,,,,,,,,,,,,,
44330,simple,O-HUSHM9XXA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Huawei > Mate 9","Analysen, Artikelliste > Smartphone > Huawei > Mate 9",,,,,,,,,,,0,,,,,,,,,,,,,,,,
